timestamp,status,request_time
1524584000111,200,23
1524584000116,200,24
1524584000116,200,23
1524584000136,200,23
1524584000139,200,26
1524584000140,200,23
1524584000143,200,24
1524584000162,200,22
1524584000162,200,24
1524584000164,200,22
1524584000167,200,24
1524584000185,200,22
1524584000186,200,22
1524584000193,200,23
1524584000194,200,24
1524584000210,200,22
1524584000211,200,23
1524584000217,200,24
1524584000218,200,23
1524584000236,200,23
1524584000236,200,23
1524584000239,200,22
1524584000241,200,23
1524584000261,200,23
1524584000262,200,24
1524584000265,200,23
1524584000268,200,24
1524584000287,200,24
1524584000290,200,22
1524584000292,200,29
1524584000292,200,23
1524584000313,200,24
1524584000315,200,23
1524584000315,200,23
1524584000318,200,25
1524584000337,200,24
1524584000340,200,23
1524584000340,200,25
1524584000341,200,23
1524584000361,200,23
1524584000363,200,23
1524584000365,200,23
1524584000366,200,23
1524584000386,200,23
1524584000386,200,23
1524584000391,200,23
1524584000392,200,24
1524584000411,200,23
1524584000416,200,23
1524584000416,200,28
1524584000416,200,23
1524584000438,200,25
1524584000439,200,23
1524584000441,200,23
1524584000445,200,28
1524584000462,200,23
1524584000469,200,31
1524584000471,200,26
1524584000474,200,29
1524584000485,200,22
1524584000493,200,23
1524584000494,200,23
1524584000497,200,22
1524584000511,200,22
1524584000517,200,24
1524584000517,200,23
1524584000520,200,23
1524584000536,200,23
1524584000541,200,24
1524584000541,200,24
1524584000543,200,23
1524584000561,200,23
1524584000565,200,23
1524584000566,200,23
1524584000566,200,25
1524584000587,200,24
1524584000589,200,23
1524584000591,200,24
1524584000593,200,25
1524584000613,200,25
1524584000613,200,24
1524584000615,200,23
1524584000616,200,23
1524584000637,200,24
1524584000637,200,24
1524584000639,200,22
1524584000642,200,23
1524584000661,200,23
1524584000661,200,23
1524584000664,200,22
1524584000666,200,23
1524584000686,200,23
1524584000689,200,26
1524584000691,200,23
1524584000692,200,24
1524584000711,200,23
1524584000715,200,23
1524584000715,200,22
1524584000715,200,25
1524584000735,200,22
1524584000738,200,23
1524584000740,200,23
1524584000743,200,24
1524584000761,200,23
1524584000761,200,23
1524584000765,200,23
1524584000767,200,24
1524584000785,200,22
1524584000787,200,24
1524584000793,200,26
1524584000795,200,25
1524584000810,200,22
1524584000811,200,23
1524584000817,200,24
1524584000817,200,22
1524584000835,200,22
1524584000836,200,22
1524584000841,200,23
1524584000842,200,25
1524584000860,200,22
1524584000860,200,22
1524584000865,200,23
1524584000867,200,23
1524584000886,200,23
1524584000889,200,24
1524584000889,200,22
1524584000891,200,23
1524584000912,200,23
1524584000912,200,23
1524584000916,200,23
1524584000916,200,23
1524584000935,200,22
1524584000937,200,23
1524584000941,200,23
1524584000941,200,23
1524584000961,200,23
1524584000961,200,23
1524584000966,200,23
1524584000969,200,27
1524584000986,200,23
1524584000992,200,23
1524584000992,200,29
1524584000993,200,24
1524584001011,200,23
1524584001015,200,23
1524584001015,200,22
1524584001016,200,23
1524584001038,200,23
1524584001038,200,25
1524584001039,200,22
1524584001041,200,23
1524584001061,200,23
1524584001062,200,24
1524584001069,200,25
1524584001070,200,27
1524584001086,200,23
1524584001086,200,23
1524584001093,200,24
1524584001094,200,24
1524584001110,200,22
1524584001111,200,23
1524584001115,200,22
1524584001117,200,23
1524584001139,200,24
1524584001141,200,23
1524584001151,200,37
1524584001153,200,35
1524584001167,200,24
1524584001174,200,35
1524584001174,200,23
1524584001177,200,24
1524584001191,200,23
1524584001197,200,23
1524584001198,200,24
1524584001201,200,24
1524584001216,200,22
1524584001220,200,23
1524584001220,200,21
1524584001224,200,23
1524584001242,200,23
1524584001243,200,23
1524584001245,200,24
1524584001247,200,22
1524584001265,200,22
1524584001267,200,23
1524584001268,200,23
1524584001273,200,26
1524584001290,200,24
1524584001291,200,23
1524584001292,200,23
1524584001296,200,23
1524584001314,200,22
1524584001317,200,23
1524584001317,200,25
1524584001320,200,24
1524584001336,200,22
1524584001340,200,23
1524584001343,200,24
1524584001345,200,24
1524584001362,200,24
1524584001363,200,23
1524584001369,200,24
1524584001369,200,24
1524584001385,200,22
1524584001386,200,23
1524584001392,200,23
1524584001396,200,27
1524584001411,200,23
1524584001411,200,23
1524584001416,200,23
1524584001419,200,23
1524584001435,200,22
1524584001435,200,22
1524584001441,200,24
1524584001442,200,23
1524584001460,200,22
1524584001461,200,23
1524584001464,200,22
1524584001466,200,23
1524584001486,200,23
1524584001486,200,23
1524584001491,200,23
1524584001491,200,22
1524584001511,200,23
1524584001512,200,24
1524584001515,200,23
1524584001517,200,24
1524584001537,200,24
1524584001537,200,24
1524584001539,200,22
1524584001542,200,23
1524584001561,200,23
1524584001561,200,23
1524584001566,200,23
1524584001567,200,24
1524584001585,200,22
1524584001586,200,22
1524584001589,200,22
1524584001592,200,23
1524584001611,200,23
1524584001617,200,23
1524584001617,200,29
1524584001617,200,24
1524584001636,200,23
1524584001640,200,22
1524584001641,200,23
1524584001641,200,23
1524584001662,200,23
1524584001664,200,23
1524584001665,200,23
1524584001667,200,24
1524584001686,200,22
1524584001688,200,23
1524584001691,200,24
1524584001693,200,24
1524584001711,200,22
1524584001712,200,24
1524584001718,200,25
1524584001718,200,25
1524584001735,200,22
1524584001736,200,23
1524584001741,200,23
1524584001742,200,23
1524584001761,200,23
1524584001761,200,23
1524584001765,200,23
1524584001770,200,27
1524584001793,200,23
1524584001793,200,26
1524584001793,200,30
1524584001796,200,33
1524584001816,200,23
1524584001817,200,24
1524584001819,200,22
1524584001820,200,27
1524584001839,200,22
1524584001841,200,22
1524584001842,200,23
1524584001843,200,23
1524584001864,200,24
1524584001864,200,22
1524584001866,200,23
1524584001867,200,23
1524584001888,200,24
1524584001887,200,22
1524584001889,200,22
1524584001891,200,23
1524584001910,200,22
1524584001910,200,22
1524584001915,200,23
1524584001917,200,24
1524584001938,200,25
1524584001940,200,23
1524584001941,200,27
1524584001942,200,23
1524584001960,200,22
1524584001964,200,23
1524584001965,200,23
1524584001967,200,24
1524584001987,200,23
1524584001991,200,24
1524584001991,200,22
1524584001993,200,29
1524584002014,200,26
1524584002015,200,22
1524584002015,200,22
1524584002017,200,24
1524584002038,200,24
1524584002040,200,25
1524584002041,200,23
1524584002041,200,23
1524584002060,200,22
1524584002064,200,23
1524584002065,200,23
1524584002066,200,23
1524584002089,200,25
1524584002091,200,24
1524584002092,200,28
1524584002095,200,25
1524584002113,200,23
1524584002115,200,22
1524584002115,200,23
1524584002117,200,22
1524584002138,200,25
1524584002139,200,22
1524584002140,200,25
1524584002143,200,25
1524584002161,200,23
1524584002164,200,23
1524584002165,200,22
1524584002165,200,23
1524584002185,200,22
1524584002187,200,23
1524584002190,200,23
1524584002191,200,23
1524584002213,200,25
1524584002213,200,25
1524584002215,200,23
1524584002221,200,27
1524584002235,200,22
1524584002236,200,23
1524584002240,200,23
1524584002244,200,23
1524584002261,200,23
1524584002264,200,25
1524584002270,200,28
1524584002272,200,28
1524584002286,200,23
1524584002286,200,21
1524584002295,200,23
1524584002297,200,27
1524584002315,200,27
1524584002316,200,28
1524584002318,200,23
1524584002320,200,23
1524584002341,200,23
1524584002341,200,24
1524584002341,200,24
1524584002343,200,22
1524584002365,200,24
1524584002365,200,24
1524584002367,200,24
1524584002367,200,23
1524584002391,200,24
1524584002392,200,24
1524584002393,200,28
1524584002397,200,32
1524584002416,200,24
1524584002416,200,23
1524584002420,200,22
1524584002420,200,27
1524584002438,200,22
1524584002440,200,22
1524584002443,200,22
1524584002443,200,23
1524584002461,200,22
1524584002465,200,23
1524584002466,200,23
1524584002469,200,25
1524584002485,200,22
1524584002490,200,23
1524584002491,200,23
1524584002492,200,23
1524584002511,200,23
1524584002515,200,22
1524584002515,200,23
1524584002517,200,23
1524584002537,200,22
1524584002538,200,25
1524584002543,200,26
1524584002543,200,24
1524584002565,200,27
1524584002565,200,26
1524584002567,200,24
1524584002567,200,23
1524584002591,200,24
1524584002591,200,25
1524584002592,200,27
1524584002593,200,24
1524584002615,200,24
1524584002616,200,24
1524584002616,200,23
1524584002625,200,32
1524584002641,200,24
1524584002641,200,25
1524584002647,200,29
1524584002647,200,22
1524584002668,200,26
1524584002669,200,28
1524584002673,200,26
1524584002673,200,26
1524584002692,200,23
1524584002692,200,23
1524584002696,200,23
1524584002696,200,23
1524584002715,200,23
1524584002715,200,23
1524584002721,200,24
1524584002721,200,25
1524584002738,200,22
1524584002740,200,22
1524584002744,200,23
1524584002747,200,26
1524584002762,200,23
1524584002766,200,22
1524584002766,200,23
1524584002771,200,24
1524584002785,200,22
1524584002788,200,22
1524584002790,200,23
1524584002795,200,24
1524584002812,200,23
1524584002813,200,24
1524584002814,200,22
1524584002818,200,23
1524584002835,200,22
1524584002836,200,23
1524584002843,200,26
1524584002843,200,24
1524584002860,200,22
1524584002862,200,23
1524584002867,200,24
1524584002869,200,26
1524584002885,200,22
1524584002888,200,25
1524584002893,200,25
1524584002893,200,24
1524584002910,200,22
1524584002912,200,24
1524584002917,200,24
1524584002917,200,23
1524584002935,200,22
1524584002936,200,22
1524584002940,200,23
1524584002941,200,22
1524584002960,200,22
1524584002961,200,22
1524584002975,200,32
1524584002986,200,23
1524584002987,200,44
1524584002988,200,23
1524584003007,200,32
1524584003013,200,25
1524584003012,200,24
1524584003023,200,36
1524584003031,200,24
1524584003035,200,22
1524584003046,200,23
1524584003047,200,34
1524584003054,200,23
1524584003066,200,28
1524584003071,200,24
1524584003071,200,24
1524584003079,200,25
1524584003088,200,22
1524584003094,200,23
1524584003097,200,26
1524584003103,200,24
1524584003112,200,24
1524584003119,200,24
1524584003119,200,22
1524584003127,200,24
1524584003135,200,22
1524584003144,200,23
1524584003147,200,28
1524584003151,200,24
1524584003160,200,22
1524584003169,200,24
1524584003169,200,22
1524584003175,200,24
1524584003190,200,27
1524584003193,200,24
1524584003198,200,29
1524584003199,200,24
1524584003212,200,22
1524584003217,200,24
1524584003221,200,22
1524584003230,200,31
1524584003236,200,23
1524584003243,200,26
1524584003244,200,23
1524584003253,200,23
1524584003261,200,23
1524584003269,200,25
1524584003269,200,26
1524584003277,200,23
1524584003291,200,22
1524584003291,200,28
1524584003293,200,24
1524584003301,200,24
1524584003315,200,23
1524584003317,200,24
1524584003320,200,29
1524584003325,200,23
1524584003339,200,22
1524584003340,200,23
1524584003343,200,23
1524584003349,200,24
1524584003363,200,24
1524584003365,200,22
1524584003366,200,23
1524584003372,200,23
1524584003387,200,24
1524584003387,200,22
1524584003389,200,22
1524584003397,200,24
1524584003410,200,22
1524584003410,200,22
1524584003416,200,24
1524584003419,200,22
1524584003438,200,25
1524584003439,200,26
1524584003442,200,25
1524584003443,200,22
1524584003466,200,28
1524584003470,200,26
1524584003471,200,32
1524584003473,200,31
1524584003488,200,22
1524584003494,200,23
1524584003495,200,24
1524584003497,200,24
1524584003510,200,21
1524584003518,200,23
1524584003519,200,25
1524584003519,200,22
1524584003536,200,23
1524584003542,200,23
1524584003545,200,26
1524584003545,200,26
1524584003562,200,24
1524584003567,200,24
1524584003567,200,22
1524584003571,200,25
1524584003586,200,23
1524584003589,200,22
1524584003590,200,23
1524584003593,200,22
1524584003612,200,22
1524584003611,200,22
1524584003615,200,23
1524584003616,200,22
1524584003634,200,21
1524584003638,200,24
1524584003639,200,22
1524584003640,200,23
1524584003661,200,23
1524584003662,200,22
1524584003663,200,24
1524584003666,200,24
1524584003687,200,24
1524584003689,200,22
1524584003690,200,27
1524584003690,200,27
1524584003709,200,22
1524584003714,200,24
1524584003714,200,24
1524584003727,200,34
1524584003733,200,24
1524584003736,200,22
1524584003736,200,22
1524584003749,200,22
1524584003757,200,24
1524584003760,200,22
1524584003761,200,22
1524584003775,200,26
1524584003781,200,24
1524584003785,200,22
1524584003788,200,24
1524584003798,200,23
1524584003810,200,22
1524584003811,200,22
1524584003814,200,33
1524584003821,200,22
1524584003835,200,22
1524584003836,200,23
1524584003836,200,21
1524584003855,200,34
1524584003860,200,22
1524584003861,200,22
1524584003863,200,27
1524584003878,200,23
1524584003886,200,23
1524584003886,200,23
1524584003887,200,24
1524584003901,200,23
1524584003910,200,23
1524584003911,200,23
1524584003916,200,28
1524584003927,200,25
1524584003932,200,22
1524584003939,200,26
1524584003940,200,24
1524584003949,200,22
1524584003954,200,22
1524584003962,200,23
1524584003963,200,23
1524584003976,200,27
1524584003976,200,22
1524584003985,200,22
1524584003986,200,23
1524584003999,200,22
1524584004001,200,24
1524584004010,200,22
1524584004010,200,22
1524584004022,200,23
1524584004023,200,22
1524584004036,200,22
1524584004036,200,23
1524584004047,200,25
1524584004049,200,26
1524584004060,200,22
1524584004060,200,22
1524584004071,200,24
1524584004072,200,23
1524584004086,200,23
1524584004086,200,23
1524584004097,200,25
1524584004099,200,28
1524584004110,200,22
1524584004110,200,22
1524584004120,200,23
1524584004121,200,22
1524584004135,200,22
1524584004137,200,23
1524584004146,200,25
1524584004150,200,30
1524584004162,200,24
1524584004169,200,22
1524584004169,200,31
1524584004175,200,24
1524584004189,200,26
1524584004192,200,23
1524584004194,200,25
1524584004208,200,33
1524584004215,200,26
1524584004216,200,23
1524584004223,200,29
1524584004235,200,27
1524584004238,200,23
1524584004242,200,23
1524584004249,200,26
1524584004258,200,23
1524584004268,200,24
1524584004275,200,37
1524584004275,200,26
1524584004281,200,22
1524584004291,200,23
1524584004297,200,22
1524584004298,200,23
1524584004303,200,22
1524584004321,200,24
1524584004321,200,23
1524584004321,200,28
1524584004326,200,22
1524584004343,200,22
1524584004345,200,24
1524584004345,200,24
1524584004348,200,22
1524584004368,200,23
1524584004369,200,24
1524584004373,200,25
1524584004374,200,31
1524584004392,200,23
1524584004393,200,24
1524584004396,200,23
1524584004396,200,22
1524584004418,200,22
1524584004418,200,24
1524584004421,200,24
1524584004421,200,28
1524584004441,200,23
1524584004442,200,24
1524584004443,200,22
1524584004445,200,24
1524584004465,200,22
1524584004466,200,22
1524584004466,200,24
1524584004469,200,24
1524584004489,200,22
1524584004487,200,22
1524584004491,200,22
1524584004491,200,22
1524584004511,200,22
1524584004513,200,21
1524584004516,200,22
1524584004519,200,27
1524584004537,200,23
1524584004537,200,24
1524584004541,200,22
1524584004544,200,25
1524584004560,200,22
1524584004563,200,25
1524584004567,200,24
1524584004579,200,35
1524584004585,200,22
1524584004585,200,22
1524584004590,200,23
1524584004602,200,23
1524584004610,200,22
1524584004618,200,30
1524584004619,200,27
1524584004624,200,22
1524584004642,200,29
1524584004642,200,23
1524584004643,200,24
1524584004648,200,24
1524584004665,200,23
1524584004666,200,23
1524584004666,200,23
1524584004671,200,23
1524584004688,200,23
1524584004688,200,22
1524584004691,200,24
1524584004693,200,22
1524584004710,200,22
1524584004714,200,26
1524584004715,200,22
1524584004717,200,23
1524584004735,200,22
1524584004738,200,23
1524584004741,200,24
1524584004742,200,24
1524584004760,200,22
1524584004769,200,26
1524584004769,200,31
1524584004769,200,26
1524584004786,200,22
1524584004792,200,23
1524584004792,200,23
1524584004801,200,31
1524584004816,200,24
1524584004816,200,23
1524584004818,200,29
1524584004825,200,24
1524584004840,200,22
1524584004841,200,25
1524584004842,200,23
1524584004849,200,24
1524584004866,200,23
1524584004866,200,24
1524584004869,200,25
1524584004872,200,23
1524584004888,200,22
1524584004889,200,22
1524584004892,200,23
1524584004896,200,24
1524584004912,200,23
1524584004915,200,26
1524584004918,200,24
1524584004920,200,23
1524584004937,200,22
1524584004938,200,25
1524584004942,200,23
1524584004945,200,25
1524584004961,200,23
1524584004975,200,30
1524584004975,200,30
1524584004976,200,38
1524584004994,200,31
1524584004998,200,23
1524584004998,200,23
1524584005002,200,26
1524584005018,200,24
1524584005022,200,23
1524584005024,200,26
1524584005027,200,25
1524584005045,200,23
1524584005045,200,26
1524584005046,200,22
1524584005050,200,23
1524584005068,200,22
1524584005071,200,26
1524584005071,200,26
1524584005077,200,26
1524584005094,200,23
1524584005094,200,23
1524584005094,200,25
1524584005106,200,29
1524584005116,200,22
1524584005123,200,29
1524584005126,200,32
1524584005129,200,22
1524584005142,200,23
1524584005146,200,23
1524584005149,200,22
1524584005152,200,23
1524584005169,200,23
1524584005170,200,26
1524584005173,200,23
1524584005175,200,22
1524584005192,200,22
1524584005193,200,22
1524584005196,200,22
1524584005200,200,25
1524584005215,200,22
1524584005216,200,23
1524584005222,200,25
1524584005223,200,22
1524584005238,200,23
1524584005242,200,23
1524584005244,200,22
1524584005245,200,22
1524584005267,200,29
1524584005267,200,23
1524584005269,200,23
1524584005270,200,27
1524584005293,200,24
1524584005293,200,26
1524584005293,200,26
1524584005300,200,30
1524584005316,200,23
1524584005319,200,26
1524584005321,200,28
1524584005335,200,34
1524584005340,200,24
1524584005341,200,22
1524584005346,200,25
1524584005358,200,23
1524584005363,200,23
1524584005365,200,24
1524584005380,200,34
1524584005382,200,23
1524584005386,200,23
1524584005387,200,22
1524584005404,200,24
1524584005406,200,24
1524584005411,200,22
1524584005412,200,23
1524584005431,200,27
1524584005431,200,24
1524584005435,200,22
1524584005439,200,25
1524584005454,200,23
1524584005455,200,23
1524584005461,200,23
1524584005462,200,23
1524584005479,200,25
1524584005480,200,24
1524584005485,200,22
1524584005487,200,24
1524584005501,200,22
1524584005504,200,24
1524584005511,200,23
1524584005519,200,31
1524584005524,200,22
1524584005527,200,23
1524584005542,200,29
1524584005542,200,23
1524584005546,200,22
1524584005550,200,23
1524584005564,200,22
1524584005571,200,29
1524584005571,200,24
1524584005573,200,22
1524584005587,200,22
1524584005594,200,23
1524584005595,200,23
1524584005602,200,29
1524584005615,200,27
1524584005616,200,22
1524584005620,200,24
1524584005631,200,28
1524584005638,200,23
1524584005639,200,23
1524584005643,200,23
1524584005653,200,22
1524584005661,200,23
1524584005662,200,23
1524584005670,200,27
1524584005677,200,23
1524584005687,200,24
1524584005692,200,29
1524584005694,200,23
1524584005702,200,25
1524584005713,200,24
1524584005715,200,23
1524584005717,200,23
1524584005727,200,24
1524584005739,200,23
1524584005739,200,22
1524584005740,200,27
1524584005758,200,31
1524584005762,200,23
1524584005765,200,22
1524584005768,200,28
1524584005780,200,22
1524584005791,200,22
1524584005793,200,30
1524584005793,200,26
1524584005809,200,29
1524584005814,200,23
1524584005816,200,22
1524584005816,200,23
1524584005833,200,23
1524584005837,200,23
1524584005839,200,22
1524584005840,200,23
1524584005857,200,24
1524584005861,200,23
1524584005862,200,23
1524584005867,200,24
1524584005880,200,23
1524584005885,200,22
1524584005888,200,24
1524584005890,200,23
1524584005911,200,23
1524584005911,200,23
1524584005912,200,31
1524584005916,200,23
1524584005936,200,23
1524584005937,200,24
1524584005937,200,25
1524584005941,200,24
1524584005959,200,22
1524584005960,200,22
1524584005964,200,26
1524584005965,200,23
1524584005982,200,22
1524584005985,200,22
1524584005987,200,23
1524584005989,200,22
1524584006004,200,22
1524584006011,200,23
1524584006014,200,26
1524584006015,200,22
1524584006027,200,23
1524584006037,200,22
1524584006042,200,25
1524584006044,200,31
1524584006051,200,24
1524584006066,200,28
1524584006066,200,24
1524584006067,200,23
1524584006079,200,28
1524584006090,200,22
1524584006092,200,24
1524584006093,200,27
1524584006103,200,24
1524584006113,200,23
1524584006115,200,22
1524584006116,200,24
1524584006126,200,23
1524584006138,200,22
1524584006140,200,23
1524584006141,200,28
1524584006148,200,22
1524584006164,200,23
1524584006166,200,23
1524584006166,200,28
1524584006172,200,23
1524584006186,200,22
1524584006189,200,23
1524584006191,200,22
1524584006202,200,30
1524584006211,200,22
1524584006212,200,23
1524584006217,200,25
1524584006227,200,24
1524584006235,200,22
1524584006236,200,23
1524584006243,200,26
1524584006254,200,27
1524584006261,200,23
1524584006262,200,24
1524584006267,200,23
1524584006277,200,22
1524584006286,200,23
1524584006286,200,23
1524584006290,200,23
1524584006301,200,24
1524584006311,200,22
1524584006312,200,23
1524584006315,200,23
1524584006325,200,24
1524584006337,200,23
1524584006339,200,22
1524584006340,200,27
1524584006349,200,24
1524584006361,200,23
1524584006362,200,22
1524584006365,200,23
1524584006379,200,30
1524584006385,200,22
1524584006387,200,24
1524584006391,200,23
1524584006402,200,23
1524584006410,200,22
1524584006415,200,27
1524584006416,200,24
1524584006428,200,26
1524584006438,200,23
1524584006440,200,23
1524584006440,200,26
1524584006450,200,22
1524584006463,200,23
1524584006465,200,23
1524584006465,200,27
1524584006474,200,23
1524584006485,200,22
1524584006488,200,22
1524584006490,200,23
1524584006498,200,24
1524584006512,200,23
1524584006514,200,26
1524584006515,200,23
1524584006521,200,23
1524584006536,200,23
1524584006538,200,23
1524584006539,200,22
1524584006544,200,23
1524584006561,200,23
1524584006562,200,24
1524584006566,200,24
1524584006567,200,23
1524584006585,200,22
1524584006586,200,23
1524584006589,200,22
1524584006592,200,23
1524584006611,200,22
1524584006613,200,24
1524584006615,200,23
1524584006617,200,23
1524584006635,200,22
1524584006637,200,24
1524584006640,200,23
1524584006641,200,23
1524584006661,200,23
1524584006662,200,24
1524584006664,200,22
1524584006668,200,24
1524584006687,200,24
1524584006689,200,26
1524584006691,200,23
1524584006691,200,23
1524584006711,200,23
1524584006712,200,22
1524584006716,200,23
1524584006716,200,22
1524584006736,200,23
1524584006737,200,23
1524584006740,200,23
1524584006741,200,23
1524584006760,200,22
1524584006761,200,23
1524584006765,200,23
1524584006768,200,23
1524584006786,200,23
1524584006786,200,23
1524584006793,200,25
1524584006793,200,26
1524584006811,200,23
1524584006816,200,28
1524584006816,200,23
1524584006820,200,27
1524584006836,200,23
1524584006841,200,24
1524584006841,200,24
1524584006844,200,24
1524584006862,200,23
1524584006865,200,24
1524584006867,200,23
1524584006868,200,26
1524584006887,200,22
1524584006888,200,23
1524584006890,200,22
1524584006891,200,22
1524584006915,200,22
1524584006916,200,28
1524584006916,200,27
1524584006919,200,26
1524584006938,200,22
1524584006940,200,23
1524584006941,200,25
1524584006941,200,22
1524584006961,200,22
1524584006964,200,23
1524584006964,200,22
1524584006966,200,23
1524584006986,200,23
1524584006987,200,23
1524584006991,200,23
1524584006991,200,23
1524584007010,200,22
1524584007011,200,23
1524584007015,200,23
1524584007016,200,23
1524584007037,200,23
1524584007041,200,23
1524584007041,200,28
1524584007044,200,27
1524584007064,200,26
1524584007064,200,23
1524584007066,200,23
1524584007067,200,22
1524584007086,200,22
1524584007087,200,23
1524584007091,200,24
1524584007092,200,23
1524584007110,200,22
1524584007111,200,22
1524584007116,200,23
1524584007116,200,22
1524584007135,200,22
1524584007139,200,26
1524584007141,200,23
1524584007141,200,22
1524584007160,200,22
1524584007165,200,26
1524584007165,200,23
1524584007168,200,25
1524584007186,200,23
1524584007189,200,24
1524584007190,200,23
1524584007191,200,23
1524584007213,200,24
1524584007213,200,24
1524584007214,200,22
1524584007216,200,22
1524584007235,200,22
1524584007236,200,23
1524584007240,200,22
1524584007241,200,23
1524584007261,200,23
1524584007266,200,28
1524584007267,200,23
1524584007268,200,25
1524584007289,200,23
1524584007290,200,26
1524584007290,200,22
1524584007291,200,23
1524584007312,200,23
1524584007313,200,23
1524584007316,200,23
1524584007317,200,24
1524584007336,200,23
1524584007336,200,23
1524584007340,200,23
1524584007341,200,23
1524584007361,200,23
1524584007361,200,23
1524584007364,200,22
1524584007375,200,30
1524584007386,200,23
1524584007386,200,23
1524584007391,200,22
1524584007407,200,32
1524584007410,200,22
1524584007411,200,23
1524584007415,200,22
1524584007430,200,23
1524584007436,200,22
1524584007438,200,25
1524584007441,200,23
1524584007455,200,25
1524584007460,200,22
1524584007461,200,23
1524584007466,200,23
1524584007478,200,23
1524584007487,200,24
1524584007491,200,23
1524584007494,200,31
1524584007501,200,23
1524584007513,200,25
1524584007516,200,24
1524584007518,200,23
1524584007525,200,24
1524584007537,200,24
1524584007540,200,23
1524584007540,200,22
1524584007549,200,24
1524584007562,200,24
1524584007563,200,22
1524584007568,200,26
1524584007579,200,30
1524584007585,200,22
1524584007592,200,23
1524584007593,200,30
1524584007601,200,22
1524584007612,200,24
1524584007615,200,23
1524584007616,200,23
1524584007624,200,23
1524584007635,200,22
1524584007639,200,22
1524584007641,200,23
1524584007651,200,27
1524584007661,200,22
1524584007663,200,24
1524584007665,200,23
1524584007673,200,22
1524584007686,200,23
1524584007686,200,23
1524584007691,200,24
1524584007696,200,23
1524584007710,200,22
1524584007711,200,22
1524584007715,200,22
1524584007719,200,23
1524584007735,200,22
1524584007735,200,22
1524584007740,200,23
1524584007743,200,24
1524584007761,200,23
1524584007761,200,23
1524584007765,200,22
1524584007766,200,23
1524584007786,200,23
1524584007790,200,27
1524584007792,200,24
1524584007792,200,24
1524584007811,200,23
1524584007816,200,24
1524584007816,200,22
1524584007816,200,26
1524584007836,200,23
1524584007839,200,23
1524584007840,200,23
1524584007842,200,23
1524584007862,200,24
1524584007862,200,23
1524584007864,200,22
1524584007867,200,23
1524584007885,200,22
1524584007886,200,23
1524584007891,200,23
1524584007891,200,23
1524584007911,200,23
1524584007911,200,23
1524584007915,200,23
1524584007916,200,23
1524584007936,200,23
1524584007936,200,23
1524584007940,200,22
1524584007941,200,23
1524584007961,200,23
1524584007961,200,23
1524584007966,200,23
1524584007969,200,25
1524584007985,200,22
1524584007986,200,23
1524584007993,200,24
1524584007994,200,25
1524584008010,200,22
1524584008011,200,23
1524584008016,200,22
1524584008027,200,32
1524584008035,200,22
1524584008035,200,22
1524584008042,200,23
1524584008055,200,28
1524584008061,200,23
1524584008064,200,26
1524584008070,200,26
1524584008077,200,22
1524584008087,200,24
1524584008094,200,23
1524584008095,200,31
1524584008099,200,22
1524584008110,200,22
1524584008117,200,22
1524584008118,200,23
1524584008122,200,23
1524584008137,200,23
1524584008140,200,21
1524584008141,200,23
1524584008144,200,22
1524584008161,200,23
1524584008163,200,23
1524584008166,200,23
1524584008171,200,27
1524584008186,200,23
1524584008186,200,23
1524584008191,200,22
1524584008197,200,26
1524584008211,200,23
1524584008215,200,26
1524584008216,200,23
1524584008220,200,23
1524584008236,200,23
1524584008237,200,22
1524584008243,200,24
1524584008245,200,24
1524584008261,200,23
1524584008268,200,23
1524584008272,200,34
1524584008275,200,30
1524584008287,200,24
1524584008293,200,24
1524584008295,200,23
1524584008298,200,23
1524584008310,200,22
1524584008316,200,23
1524584008318,200,23
1524584008320,200,22
1524584008336,200,22
1524584008342,200,23
1524584008342,200,23
1524584008345,200,25
1524584008364,200,26
1524584008365,200,23
1524584008366,200,23
1524584008368,200,23
1524584008389,200,24
1524584008389,200,24
1524584008390,200,22
1524584008391,200,22
1524584008412,200,23
1524584008412,200,23
1524584008415,200,22
1524584008416,200,23
1524584008437,200,24
1524584008437,200,23
1524584008440,200,23
1524584008441,200,23
1524584008460,200,22
1524584008460,200,23
1524584008464,200,22
1524584008466,200,23
1524584008486,200,23
1524584008489,200,25
1524584008490,200,23
1524584008492,200,24
1524584008510,200,22
1524584008512,200,23
1524584008514,200,22
1524584008517,200,23
1524584008539,200,22
1524584008540,200,27
1524584008540,200,27
1524584008542,200,24
1524584008562,200,22
1524584008565,200,24
1524584008565,200,23
1524584008567,200,24
1524584008584,200,21
1524584008588,200,23
1524584008591,200,23
1524584008591,200,24
1524584008611,200,23
1524584008614,200,26
1524584008617,200,24
1524584008619,200,27
1524584008637,200,23
1524584008642,200,23
1524584008642,200,29
1524584008643,200,25
1524584008661,200,23
1524584008665,200,23
1524584008665,200,23
1524584008667,200,23
1524584008686,200,23
1524584008689,200,24
1524584008690,200,23
1524584008691,200,23
1524584008714,200,22
1524584008715,200,26
1524584008716,200,27
1524584008716,200,23
1524584008738,200,23
1524584008739,200,23
1524584008740,200,22
1524584008741,200,23
1524584008761,200,23
1524584008763,200,24
1524584008766,200,23
1524584008766,200,23
1524584008786,200,23
1524584008786,200,23
1524584008790,200,23
1524584008791,200,23
1524584008811,200,23
1524584008811,200,23
1524584008816,200,23
1524584008819,200,27
1524584008841,200,28
1524584008844,200,25
1524584008845,200,32
